         838397 function calls (835668 primitive calls) in 1.256 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 {built-in method time.tzset}
       10    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
       14    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
       10    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
       22    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/_internal_utils.py:14(to_native_string)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/utils.py:99(super_len)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/_collections.py:57(__setitem__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:94(_path_isfile)
       51    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
       32    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       12    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/cookies.py:105(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/cookies.py:415(copy)
       18    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:1061(set_ok_port)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.6/inspect.py:159(isfunction)
       31    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:995(_output)
        8    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        8    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/bs4/element.py:1033(__setitem__)
       24    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/cookies.py:112(info)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/models.py:331(prepare_method)
       20    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/cookies.py:66(is_unverifiable)
       57    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/timeout.py:103(_validate_timeout)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:146(username)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/connectionpool.py:67(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:524(spec_from_file_location)
        8    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/sessions.py:716(<listcomp>)
       32    0.000    0.000    0.000    0.000 /usr/lib/python3.6/inspect.py:2500(name)
       13    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:428(isclosed)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/copy.py:268(_reconstruct)
       22    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_parse.py:285(tell)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_parse.py:294(_class_escape)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:85(_path_is_mode_type)
        8    0.000    0.000    0.000    0.000 {method 'update' of 'collections.OrderedDict' objects}
        9    0.000    0.000    0.000    0.000 {method 'settimeout' of '_socket.socket' objects}
        3    0.000    0.000    0.000    0.000 {built-in method math.ceil}
       11    0.000    0.000    0.000    0.000 {method 'groupdict' of '_sre.SRE_Match' objects}
        5    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/adapters.py:201(cert_verify)
        5    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/timeout.py:171(start_connect)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:600(unquote)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_parse.py:84(opengroup)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_weakrefset.py:36(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:151(__exit__)
       10    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
       18    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       59    0.000    0.000    0.000    0.000 {built-in method _sre.getlower}
       17    0.000    0.000    0.000    0.000 {built-in method builtins.max}
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:59(_syscall_wrapper)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:192(register)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:840(path_stats)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:63(_path_split)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:78(acquire)
       22    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        8    0.000    0.000    0.000    0.000 {built-in method time.strftime}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:281(__exit__)
        5    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/request.py:77(set_file_position)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_collections_abc.py:701(__len__)
       19    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:418(select)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:451(close)
       12    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/request.py:41(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
        4    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        5    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x7f104c01d598}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.__import__}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_strptime.py:107(__calc_am_pm)
        5    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/poolmanager.py:281(_merge_pool_kwargs)
       14    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/timeout.py:195(connect_timeout)
       16    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_parse.py:81(groups)
       16    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_parse.py:111(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:58(__init__)
        5    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
       69    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        6    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       22    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/bs4/builder/_lxml.py:280(default_parser)
        8    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/adapters.py:55(__init__)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:178(_userinfo)
      4/3    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_compile.py:414(_get_literal_prefix)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.6/posixpath.py:41(_get_sep)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_collections_abc.py:790(pop)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/encodings/__init__.py:43(normalize_encoding)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:52(_r_long)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:707(find_spec)
        2    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
        4    0.000    0.000    0.000    0.000 {method 'groups' of '_sre.SRE_Match' objects}
       56    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        8    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/bs4/builder/__init__.py:111(reset)
       26    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/hooks.py:18(<genexpr>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:1127(return_ok_expires)
        5    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/utils.py:449(iter_slices)
       20    0.000    0.000    0.000    0.000 /usr/lib/python3.6/inspect.py:2504(default)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:392(__init__)
        5    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/timeout.py:213(read_timeout)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/feedparser.py:125(__iter__)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:804(_get_content_length)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/copyreg.py:96(_slotnames)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:176(cb)
      110    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
       19    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        1    0.000    0.000    0.000    0.000 {method 'register' of 'select.epoll' objects}
       11    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        3    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/bs4/builder/__init__.py:105(initialize_soup)
        8    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/structures.py:62(__len__)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/_internal_utils.py:30(unicode_is_ascii)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/utils.py:724(default_user_agent)
       16    0.000    0.000    0.000    0.000 /usr/lib/python3.6/inspect.py:2508(annotation)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_compile.py:441(_get_charset_prefix)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_compile.py:539(isstring)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_parse.py:76(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_parse.py:266(getuntil)
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1080(_path_importer_cache)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:847(__exit__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:143(__init__)
       24    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/bs4/builder/_lxml.py:173(close)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/bs4/dammit.py:221(<listcomp>)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/sessions.py:81(merge_hooks)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/response.py:7(is_fp_closed)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:172(_fileobj_lookup)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:250(close)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/connectionpool.py:883(_ipv6_host)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_compile.py:393(_generate_overlap_table)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/codecs.py:93(__new__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
        5    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        1    0.000    0.000    0.000    0.000 {method 'poll' of 'select.epoll' objects}
       15    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/netrc.py:22(netrc)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/sessions.py:292(rebuild_method)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/cookies.py:69(has_header)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:41(_fileobj_to_fd)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:165(__init__)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/connection.py:96(allowed_gai_family)
        8    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/bs4/__init__.py:160(deprecated_argument)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:843(__enter__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:393(_check_name_wrapper)
       17    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
       16    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        4    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        3    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       11    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
        4    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/shlex.py:19(shlex)
        5    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/cookies.py:82(get_new_headers)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/models.py:513(prepare_content_length)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:799(is_expired)
       12    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/utils.py:607(set_environ)
       16    0.000    0.000    0.000    0.000 /usr/lib/python3.6/inspect.py:2512(kind)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.6/inspect.py:2813(return_annotation)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_parse.py:342(_escape)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_parse.py:885(addgroup)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:800(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:307(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:311(__enter__)
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:321(<genexpr>)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:369(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:416(parent)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:780(find_spec)
        1    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'readinto' of '_io.BufferedReader' objects}
       11    0.000    0.000    0.000    0.000 {method 'weekday' of 'datetime.date' objects}
        3    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        3    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_strptime.py:140(<listcomp>)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/sessions.py:395(__enter__)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/models.py:180(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/models.py:937(close)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:1285(<lambda>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/response.py:226(<listcomp>)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:879(_get_hostport)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.6/queue.py:236(_init)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/copyreg.py:87(__newobj__)
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        4    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'tobytes' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        6    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       15    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_strptime.py:182(TimeRE)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/netrc.py:10(NetrcParseError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_strptime.py:33(LocaleTime)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/cookies.py:79(add_unredirected_header)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/structures.py:56(__delitem__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:1121(return_ok_secure)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.6/inspect.py:2809(parameters)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:133(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/calendar.py:53(<lambda>)
        5    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/connectionpool.py:282(_validate_conn)
        1    0.000    0.000    0.000    0.000 /home/drribeiro/PycharmProjects/CrawlerReport/requests_example/GetterESAJ826ByName.py:10(__init__)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_parse.py:159(__len__)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:669(create_module)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:424(has_location)
        1    0.000    0.000    0.000    0.000 {method '__getitem__' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_strptime.py:222(<genexpr>)
        5    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/adapters.py:352(add_headers)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:1100(return_ok_version)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:1133(return_ok_port)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:278(__enter__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/wait.py:25(<listcomp>)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:825(get_filename)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:41(_relax_case)


