         1502840 function calls (1498301 primitive calls) in 2.755 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\utils.py:906(get_auth_from_url)
       22    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\feedparser.py:122(pushlines)
       69    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\socket.py:614(readable)
       31    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\element.py:1614(__init__)
        3    0.000    0.000    0.000    0.000 {method 'read' of '_io.FileIO' objects}
       20    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\url.py:26(__new__)
        4    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\models.py:61(path_url)
       40    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:952(set_ok_version)
       26    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\calendar.py:58(__getitem__)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\sessions.py:719(get_adapter)
       18    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\packages\six.py:577(itervalues)
       20    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:334(split_header_words)
       60    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
        1    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_strptime.py:89(__calc_weekday)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\models.py:729(iter_content)
       36    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\dammit.py:229(_usable)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:576(module_from_spec)
       27    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\threading.py:216(__init__)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\urllib\parse.py:386(_splitnetloc)
       80    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       58    0.000    0.000    0.000    0.000 {method '_checkClosed' of '_io._IOBase' objects}
       57    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
       44    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\dammit.py:272(strip_byte_order_mark)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\builder\_lxml.py:67(_register_namespaces)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\connection.py:103(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_strptime.py:228(__seqToRE)
      101    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\queue.py:17(_put)
       20    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\url.py:103(split_first)
      211    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       22    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
       14    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\calendar.py:77(__getitem__)
       27    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\sessions.py:73(<listcomp>)
       28    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
       18    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\retry.py:159(__init__)
       57    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\client.py:1233(<genexpr>)
       42    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:910(is_blocked)
       22    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\message.py:181(is_multipart)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\retry.py:296(_is_method_retryable)
       40    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:979(set_ok_name)
       18    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\socket.py:97(_intenum_converter)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\feedparser.py:210(_pop_message)
       62    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\enum.py:526(__new__)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\models.py:452(prepare_body)
       45    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\inspect.py:2799(<genexpr>)
       20    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\logging\__init__.py:1619(isEnabledFor)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.__build_class__}
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\connection.py:85(_set_socket_options)
       93    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       33    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       27    0.000    0.000    0.000    0.000 C:\Users\duanr\crawlerreport\requests_example\GetterESAJ826ByName.py:58(<listcomp>)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\response.py:549(closed)
       49    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\structures.py:57(__iter__)
       96    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_parse.py:254(get)
       28    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\locale.py:467(_parse_localename)
        6    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_collections_abc.py:790(pop)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\response.py:75(is_response_to_head)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
       36    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\utils.py:927(check_header_validity)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\models.py:290(__init__)
       62    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:1742(__iter__)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\builder\_lxml.py:97(__init__)
      134    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_parse.py:233(__next)
       48    0.000    0.000    0.000    0.000 {built-in method time.time}
      249    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\structures.py:58(<genexpr>)
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
       68    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\client.py:986(_output)
        9    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_strptime.py:99(<listcomp>)
      115    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
       18    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\response.py:586(supports_chunked_reads)
        1    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_strptime.py:100(<listcomp>)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\_collections.py:51(__getitem__)
      125    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\message.py:303(set_payload)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\hooks.py:23(dispatch_hook)
       50    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_strptime.py:243(<genexpr>)
       44    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:403(cached)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\models.py:576(prepare_hooks)
       18    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\_collections.py:44(__init__)
        9    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_strptime.py:92(<listcomp>)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:271(cache_from_source)
      101    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.deque' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:369(_get_cached)
      100    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
       42    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:925(is_not_allowed)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\utils.py:565(unquote_unreserved)
        1    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_strptime.py:116(__calc_date_time)
       29    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\hooks.py:17(default_hooks)
     20/8    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_parse.py:174(getwidth)
       16    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       28    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\locale.py:384(normalize)
       22    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\response.py:200(<genexpr>)
       11    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:369(__init__)
       26    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\cookies.py:104(__init__)
       51    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       11    0.000    0.000    0.000    0.000 {method 'Close' of 'PyHKEY' objects}
       22    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
       53    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\element.py:351(_last_descendant)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:147(__enter__)
       60    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\timeout.py:140(from_float)
       49    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\_internal_utils.py:14(to_native_string)
       44    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\re.py:252(escape)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\models.py:175(register_hook)
       27    0.000    0.000    0.000    0.000 {built-in method now}
       52    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\cookies.py:111(info)
      185    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       18    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\sessions.py:738(mount)
       22    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\encodings\idna.py:147(encode)
       22    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\socket.py:406(_decref_socketios)
       40    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:1058(set_ok_port)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\client.py:827(__init__)
      126    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\timeout.py:103(_validate_timeout)
        1    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_strptime.py:93(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\cookies.py:68(has_header)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\models.py:226(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\re.py:307(_subx)
       11    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       18    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\inspect.py:158(isfunction)
       44    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\cookies.py:65(is_unverifiable)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\parser.py:18(__init__)
        9    0.000    0.000    0.000    0.000 <string>:1(__new__)
       76    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_parse.py:164(__getitem__)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\adapters.py:203(cert_verify)
      497    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
       17    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_compile.py:249(_compile_charset)
        4    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_parse.py:96(closegroup)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
        5    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_collections_abc.py:406(__subclasshook__)
       72    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\inspect.py:2517(name)
       22    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
       39    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       28    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\client.py:426(isclosed)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\response.py:68(__getattr__)
        2    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\re.py:297(_compile_repl)
       26    0.000    0.000    0.000    0.000 {built-in method builtins.max}
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\timeout.py:213(read_timeout)
        4    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_compile.py:411(_mk_bitmap)
       66    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_parse.py:249(match)
        2    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\sessions.py:317(rebuild_method)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\_collections.py:58(__setitem__)
        4    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\response.py:7(is_fp_closed)
        1    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\encodings\__init__.py:71(search_function)
       13    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\enum.py:836(__and__)
        2    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_parse.py:951(parse_template)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\connectionpool.py:64(__init__)
       11    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\copyreg.py:96(_slotnames)
       46    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\wait.py:111(_have_working_poll)
       18    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:1124(return_ok_expires)
       18    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\element.py:1033(__setitem__)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\models.py:339(prepare_method)
       15    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\urllib\parse.py:394(_checknetloc)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\connection.py:172(_prepare_conn)
        8    0.000    0.000    0.000    0.000 {built-in method time.strftime}
       44    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\urllib\parse.py:146(username)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\utils.py:107(super_len)
       49    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\timeout.py:171(start_connect)
        5    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_collections_abc.py:72(_check_methods)
        4    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\copyreg.py:87(__newobj__)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\poolmanager.py:283(_merge_pool_kwargs)
       18    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\sessions.py:744(<listcomp>)
      101    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
       31    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
      6/4    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_compile.py:461(_get_literal_prefix)
        2    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\models.py:942(close)
       18    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
       45    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\inspect.py:2521(default)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
       29    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\hooks.py:18(<dictcomp>)
        6    0.000    0.000    0.000    0.000 {built-in method math.ceil}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:58(__init__)
       23    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        9    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedReader' objects}
       22    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\ntpath.py:34(_get_bothseps)
       26    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\utils.py:672(set_environ)
       36    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\inspect.py:2525(annotation)
        9    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
       20    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       39    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_parse.py:172(append)
        4    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_compile.py:413(<listcomp>)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\client.py:795(_get_content_length)
       18    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\adapters.py:58(__init__)
       36    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\inspect.py:2529(kind)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\builder\_lxml.py:280(default_parser)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\utils.py:514(iter_slices)
       18    0.000    0.000    0.000    0.000 {method 'update' of 'collections.OrderedDict' objects}
       63    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_collections_abc.py:701(__len__)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\request.py:77(set_file_position)
        9    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        6    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_parse.py:224(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\_internal_utils.py:30(unicode_is_ascii)
        4    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:1295(<lambda>)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\queue.py:11(_init)
       31    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\timeout.py:195(connect_timeout)
       53    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\urllib\parse.py:616(unquote)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\connection.py:116(host)
        8    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:796(is_expired)
       22    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\feedparser.py:125(__iter__)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\utils.py:793(default_user_agent)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:438(_classify_pyc)
       18    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\retry.py:183(<listcomp>)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\urllib\parse.py:178(_userinfo)
       27    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\request.py:41(__init__)
       18    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:318(__exit__)
       10    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_parse.py:408(_uniq)
        6    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_parse.py:295(_class_escape)
       18    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\__init__.py:160(deprecated_argument)
        2    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\response.py:279(<listcomp>)
        2    0.000    0.000    0.000    0.000 {method 'readinto' of '_io.BufferedReader' objects}
